FECHA FACT.,FACTURA DATAICO,ORDEN DATAICO,ORDEN SIGES,VALOR SIGES,ESTADO,MOTIVO,VERIFICACION
03/06/2025 08:33:42,FEEJ43136,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:33:52,FEEJ43137,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:34:01,FEEJ43138,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:34:11,FEEJ43139,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:34:21,FEEJ43140,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:34:30,FEEJ43141,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:34:40,FEEJ43142,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:34:49,FEEJ43143,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:34:58,FEEJ43144,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:35:08,FEEJ43145,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:35:17,FEEJ43146,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:35:27,FEEJ43147,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:35:37,FEEJ43148,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:35:48,FEEJ43149,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:35:58,FEEJ43150,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:36:13,FEEJ43152,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:36:23,FEEJ43153,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:36:33,FEEJ43154,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:36:42,FEEJ43155,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:36:52,FEEJ43156,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:37:00,FEEJ43157,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:37:09,FEEJ43158,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:37:19,FEEJ43159,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:37:29,FEEJ43160,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:37:38,FEEJ43161,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:37:47,FEEJ43162,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:37:55,FEEJ43163,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:38:05,FEEJ43164,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:38:13,FEEJ43165,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:38:22,FEEJ43166,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:38:32,FEEJ43167,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:38:42,FEEJ43168,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:38:58,FEEJ43169,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:39:06,FEEJ43170,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:39:15,FEEJ43171,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:39:25,FEEJ43172,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:39:34,FEEJ43173,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:39:43,FEEJ43174,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:39:52,FEEJ43175,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:40:02,FEEJ43176,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:40:11,FEEJ43177,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:40:20,FEEJ43178,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:40:28,FEEJ43179,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:40:38,FEEJ43180,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:40:48,FEEJ43181,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:41:03,FEEJ43182,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:41:12,FEEJ43183,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:41:21,FEEJ43184,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:41:30,FEEJ43185,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:41:39,FEEJ43186,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:41:48,FEEJ43187,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:41:57,FEEJ43188,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:42:07,FEEJ43189,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:42:16,FEEJ43190,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:42:25,FEEJ43191,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:42:34,FEEJ43192,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:42:44,FEEJ43193,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:42:53,FEEJ43194,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:43:02,FEEJ43195,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:43:12,FEEJ43196,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:43:21,FEEJ43197,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:43:30,FEEJ43198,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:43:39,FEEJ43199,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:43:49,FEEJ43200,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:44:04,FEEJ43201,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:44:13,FEEJ43202,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 08:44:23,FEEJ43203,369,,,NO SUBIDA,REPETIDA,CANASTILLA
03/06/2025 12:02:35,FEEJ43223,208055,,,NO SUBIDA,REPETIDA,
03/06/2025 17:09:18,FEEJ43266,45291,,,NO SUBIDA,VERIFICAR FECHA DE VENTA,
06/06/2025 16:22:12,FEEJ43635,381,,,NO SUBIDA,VERIFICAR FECHA DE VENTA,CANASTILLA
06/06/2025 16:22:18,FEEJ43636,380,,,NO SUBIDA,VERIFICAR FECHA DE VENTA,CANASTILLA
06/06/2025 16:22:22,FEEJ43637,379,,,NO SUBIDA,VERIFICAR FECHA DE VENTA,CANASTILLA
07/06/2025 08:49:45,FEEJ43699,46259,,,NO SUBIDA,VERIFICAR FECHA DE VENTA,
07/06/2025 17:13:06,FEEJ43797,382,,,NO SUBIDA,VERIFICAR FECHA DE VENTA,CANASTILLA
09/06/2025 07:02:04,FEEJ43976,383,,,NO SUBIDA,VERIFICAR FECHA DE VENTA,CANASTILLA
14/06/2025 09:38:41,FEEJ44603,384,,,NO SUBIDA,VERIFICAR FECHA DE VENTA,CANASTILLA
14/06/2025 09:54:20,FEEJ44607,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 09:54:54,FEEJ44609,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 09:55:19,FEEJ44610,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 09:55:44,FEEJ44611,386,,,NO SUBIDA,VERIFICAR FECHA DE VENTA,CANASTILLA
14/06/2025 09:55:49,FEEJ44612,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 09:56:14,FEEJ44613,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 09:56:36,FEEJ44614,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 09:56:58,FEEJ44615,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 09:57:20,FEEJ44616,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 09:57:42,FEEJ44617,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 09:58:03,FEEJ44618,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 09:58:25,FEEJ44619,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 09:58:47,FEEJ44620,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 09:59:08,FEEJ44621,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 09:59:31,FEEJ44622,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 09:59:53,FEEJ44623,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:00:17,FEEJ44624,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:00:40,FEEJ44625,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:01:03,FEEJ44626,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:01:25,FEEJ44627,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:01:48,FEEJ44628,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:02:10,FEEJ44629,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:02:32,FEEJ44630,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:02:53,FEEJ44631,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:03:15,FEEJ44632,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:03:38,FEEJ44633,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:04:01,FEEJ44634,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:04:25,FEEJ44635,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:04:48,FEEJ44636,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:05:09,FEEJ44637,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:05:31,FEEJ44638,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:05:53,FEEJ44639,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:06:15,FEEJ44640,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:06:37,FEEJ44641,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:06:59,FEEJ44642,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:07:22,FEEJ44643,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:07:43,FEEJ44644,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:08:06,FEEJ44645,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:08:30,FEEJ44646,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:08:54,FEEJ44647,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:09:18,FEEJ44648,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:09:41,FEEJ44649,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:10:26,FEEJ44651,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:10:48,FEEJ44652,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:11:12,FEEJ44653,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:11:35,FEEJ44654,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:11:58,FEEJ44656,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:12:21,FEEJ44657,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:12:43,FEEJ44658,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:13:05,FEEJ44659,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:13:30,FEEJ44660,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:13:54,FEEJ44661,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:14:18,FEEJ44662,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:14:41,FEEJ44663,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:15:04,FEEJ44664,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:15:45,FEEJ44665,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:16:07,FEEJ44666,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:16:29,FEEJ44667,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:16:51,FEEJ44668,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:17:15,FEEJ44669,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:17:40,FEEJ44670,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:18:04,FEEJ44671,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:18:27,FEEJ44672,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:19:11,FEEJ44674,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:19:34,FEEJ44675,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:19:59,FEEJ44676,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:20:23,FEEJ44677,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:20:47,FEEJ44678,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:21:11,FEEJ44679,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:21:35,FEEJ44680,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:21:58,FEEJ44681,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:22:22,FEEJ44682,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:22:44,FEEJ44683,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:23:06,FEEJ44684,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:23:28,FEEJ44685,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:23:51,FEEJ44686,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:24:13,FEEJ44687,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:24:35,FEEJ44689,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:25:16,FEEJ44690,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:25:39,FEEJ44691,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:26:03,FEEJ44693,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:26:28,FEEJ44694,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:27:12,FEEJ44696,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:27:37,FEEJ44697,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:28:21,FEEJ44698,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:28:46,FEEJ44699,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:29:30,FEEJ44700,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:29:53,FEEJ44701,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:30:16,FEEJ44702,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:30:41,FEEJ44703,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:31:05,FEEJ44704,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:31:28,FEEJ44706,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:31:50,FEEJ44707,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:32:14,FEEJ44708,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:32:38,FEEJ44709,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:33:01,FEEJ44710,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:33:24,FEEJ44711,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:33:48,FEEJ44712,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:34:12,FEEJ44713,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:34:36,FEEJ44714,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:35:00,FEEJ44715,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:35:23,FEEJ44716,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:35:46,FEEJ44717,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:36:08,FEEJ44718,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:36:30,FEEJ44719,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:36:52,FEEJ44720,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:37:16,FEEJ44721,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:37:39,FEEJ44722,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:38:00,FEEJ44723,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:38:22,FEEJ44724,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:38:45,FEEJ44726,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:39:08,FEEJ44727,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:39:31,FEEJ44728,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:39:54,FEEJ44729,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:40:41,FEEJ44730,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:41:05,FEEJ44731,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:41:29,FEEJ44732,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:41:54,FEEJ44733,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:42:19,FEEJ44734,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:42:44,FEEJ44735,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:43:07,FEEJ44736,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:43:31,FEEJ44737,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:43:55,FEEJ44738,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:44:18,FEEJ44739,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:44:40,FEEJ44740,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:45:03,FEEJ44741,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:45:25,FEEJ44742,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:45:49,FEEJ44743,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:46:11,FEEJ44744,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:46:34,FEEJ44745,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:46:57,FEEJ44746,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:47:21,FEEJ44747,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:47:44,FEEJ44748,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:48:28,FEEJ44750,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:48:51,FEEJ44751,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:49:16,FEEJ44752,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:49:38,FEEJ44753,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:50:00,FEEJ44754,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:50:23,FEEJ44755,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:50:46,FEEJ44756,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:51:09,FEEJ44757,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:51:32,FEEJ44758,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:51:55,FEEJ44759,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:52:18,FEEJ44761,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:52:40,FEEJ44762,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:53:05,FEEJ44763,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:53:28,FEEJ44764,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:53:52,FEEJ44765,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:54:17,FEEJ44766,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:54:41,FEEJ44767,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:55:03,FEEJ44768,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:55:25,FEEJ44769,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:56:25,FEEJ44772,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:56:48,FEEJ44773,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:57:11,FEEJ44774,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:57:35,FEEJ44775,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:57:57,FEEJ44776,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:58:20,FEEJ44777,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:58:44,FEEJ44778,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:59:08,FEEJ44779,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:59:32,FEEJ44780,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 10:59:57,FEEJ44781,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:00:21,FEEJ44782,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:00:46,FEEJ44783,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:01:11,FEEJ44784,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:01:36,FEEJ44785,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:02:01,FEEJ44786,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:02:23,FEEJ44787,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:02:46,FEEJ44788,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:03:08,FEEJ44789,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:03:32,FEEJ44790,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:03:55,FEEJ44791,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:04:18,FEEJ44792,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:04:40,FEEJ44793,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:05:02,FEEJ44794,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:05:29,FEEJ44795,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:07:19,FEEJ44796,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:07:42,FEEJ44797,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:08:06,FEEJ44798,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:08:28,FEEJ44799,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:08:52,FEEJ44800,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:09:17,FEEJ44801,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:09:41,FEEJ44802,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:10:05,FEEJ44803,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:10:28,FEEJ44804,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:10:51,FEEJ44805,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:11:13,FEEJ44806,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:11:35,FEEJ44807,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:11:58,FEEJ44808,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:12:21,FEEJ44809,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:12:44,FEEJ44810,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:13:06,FEEJ44811,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:13:29,FEEJ44812,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:13:51,FEEJ44813,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:14:14,FEEJ44814,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:14:38,FEEJ44815,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:15:01,FEEJ44816,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:15:25,FEEJ44817,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:15:49,FEEJ44818,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:16:12,FEEJ44820,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:16:36,FEEJ44821,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:16:59,FEEJ44822,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:17:23,FEEJ44823,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:17:46,FEEJ44824,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:18:10,FEEJ44825,385,,,NO SUBIDA,REPETIDA,CANASTILLA
14/06/2025 11:18:35,FEEJ44826,385,,,NO SUBIDA,REPETIDA,CANASTILLA
